"index","Login Timestamp","User ID","Round-Trip Time [ms]","IP Address","Country","Region","City","ASN","User Agent String","Browser Name and Version","OS Name and Version","Device Type","Login Successful","Is Attack IP","Is Account Takeover"
"1569449","2020-02-24 09:33:46.748","-6850945445433264742","","209.236.117.126","US","-","-","393398","Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1953.138 Mobile Safari/537.36 PHX/6.7","Chrome Mobile 81.0.4044.1953","KaiOS 2.5","mobile","True","True","False"
"1569450","2020-02-24 09:33:47.716","2330973479223668698","","10.2.70.100","NO","-","-","500011","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569451","2020-02-24 09:33:48.167","-4324475583306591935","","10.0.114.44","PL","-","-","201637","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/5.0","Chrome Mobile 80.0.3987","iOS 11.2.6","mobile","False","False","False"
"1569452","2020-02-24 09:33:48.527","-5917647077835826587","467.0","46.212.40.77","NO","Oslo County","Oslo","41164","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1569453","2020-02-24 09:33:48.953","-3311088646690412005","","10.2.81.51","NO","Troms og Finnmark","Engenes","500041","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1569454","2020-02-24 09:33:49.606","6074134683268539110","","51.174.207.163","NO","-","Stokke","29695","Mozilla/5.0 (iPad; CPU OS 12_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 _dagbladet_ _app_/ _dagbladet_ _app_","Mobile Safari UI/WKWebView ","iOS 12.5","tablet","True","False","False"
"1569455","2020-02-24 09:33:50.049","-4324475583306591935","","170.39.79.107","US","-","-","393398","Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1991.66 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1991","KaiOS 2.5","mobile","False","False","False"
"1569456","2020-02-24 09:33:50.094","-4324475583306591935","","51.174.92.161","BR","-","-","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","False","False","False"
"1569457","2020-02-24 09:33:51.068","-5180720066839134368","","10.3.104.109","NO","-","-","500006","Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/1533","Chrome 73.0.3654","Chromecast 1.52.251747","desktop","False","False","False"
"1569458","2020-02-24 09:33:52.057","2284143142184111950","567.0","10.0.74.222","NO","Oslo County","Oslo","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/5.6 variation/150968","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
"1569459","2020-02-24 09:33:52.320","3581365198678315581","","158.149.77.102","NO","-","-","29492","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.76 Safari/537.36","Chrome 72.0.3626","Mac OS X 10.8.4","desktop","False","False","False"
"1569460","2020-02-24 09:33:52.467","-860330861159800549","","81.167.222.52","NO","Rogaland","Haugesund","29695","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36 OPT/2.3 variation/96955","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","True","False","False"
"1569461","2020-02-24 09:33:52.593","-4324475583306591935","","185.19.118.164","PL","Łódź Voivodeship","Reczno","49528","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.6 variation/182992","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","False","False","False"
"1569462","2020-02-24 09:33:52.953","-9185254380287876809","","51.175.206.157","NO","Oslo County","Oslo","29695","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Chrome OS 5978.98.0","desktop","True","False","False"
"1569463","2020-02-24 09:33:53.064","-2415650688147946181","","10.0.63.137","NO","-","-","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569464","2020-02-24 09:33:53.854","4315715201708605673","","51.174.154.174","NO","Vestfold og Telemark","Horten","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_5 like Mac OS X) Build/NDQS26.69-64-8; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36","Chrome Mobile WebView 87.0.4280.2259","iOS 13.5","tablet","False","False","False"
"1569465","2020-02-24 09:33:54.405","6364188698168658969","","139.164.38.97","NO","-","-","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569466","2020-02-24 09:33:54.558","-3937702075216523589","","89.162.12.145","NO","Nordland","Bodø","29695","Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko QtWebEngine/5.12.6 Chrome/69.0.3497.17.19.128 Safari/537.36","Chrome 69.0.3497.17.19","Chrome OS 11316.123.0","desktop","True","False","False"
"1569467","2020-02-24 09:33:55.009","-4324475583306591935","","10.3.85.3","ID","-","-","500039","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/64.0.3282.137 Safari/537.36","Chrome 64.0.3282","Mac OS X 11.6.3","desktop","False","False","False"
"1569468","2020-02-24 09:33:55.024","-4324475583306591935","562.0","10.0.148.152","NO","Oslo County","Oslo","207464","Mozilla/5.0  (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/530.17 (KHTML, like Gecko Version/4.0 Mobile Safari/530.17","Android 2.0.0.2416","iOS 4.2.1","mobile","False","False","False"
"1569469","2020-02-24 09:33:55.135","-5037335689154099911","","94.76.203.69","GB","-","-","29550","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.67.119 Safari/537.36","Chrome 72.0.3626.67","Mac OS X 10.14.6","desktop","True","False","False"
"1569470","2020-02-24 09:33:56.187","-4324475583306591935","","10.3.85.3","ID","-","-","500039","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/64.0.3282.137 Safari/537.36","Chrome 64.0.3282","Mac OS X 11.6.3","desktop","False","False","False"
"1569471","2020-02-24 09:33:56.316","-4324475583306591935","","10.3.85.0","ID","-","-","500039","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/64.0.3282.137 Safari/537.36","Chrome 64.0.3282","Mac OS X 11.6.3","desktop","False","False","False"
"1569472","2020-02-24 09:33:56.749","-4324475583306591935","","10.3.85.0","ID","-","-","500039","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/64.0.3282.137 Safari/537.36","Chrome 64.0.3282","Mac OS X 11.6.3","desktop","False","False","False"
"1569473","2020-02-24 09:33:57.042","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569474","2020-02-24 09:33:57.126","4949085422249128431","","209.236.125.108","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193401","Firefox 20.0.0.1618","iOS 11.2.6","mobile","False","True","False"
"1569475","2020-02-24 09:33:58.181","-4381865791419921093","","78.156.23.22","NO","Viken","Drammen","41164","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8337","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569476","2020-02-24 09:33:58.189","-4324475583306591935","","92.220.201.15","NO","Møre og Romsdal","Molde","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome","Firefox 20.0.0.1618","iOS 13.4","mobile","False","False","False"
"1569477","2020-02-24 09:33:58.195","-4100596217516226673","","152.93.56.105","NO","-","-","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569478","2020-02-24 09:33:58.862","5629707693548304400","","178.16.66.194","NO","Nordland","Halsa","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/9680","Chrome 73.0.3654","Mac OS X 10.8.4","desktop","True","False","False"
"1569479","2020-02-24 09:33:59.493","-4324475583306591935","","92.220.201.15","NO","Møre og Romsdal","Molde","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome","Firefox 20.0.0.1618","iOS 13.4","mobile","False","False","False"
"1569480","2020-02-24 09:33:59.718","-4324475583306591935","","92.220.201.15","NO","Møre og Romsdal","Molde","29695","AwarioSmartBot/1.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) variation/291153","AwarioSmartBot 1.0","iOS 13.4","tablet","False","False","False"
"1569481","2020-02-24 09:34:00.585","-5523831114597319450","","170.39.77.160","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2004.142 Mobile Safari/537.36","Chrome Mobile 81.0.4044.2004","Android 4.1","mobile","False","False","False"
"1569482","2020-02-24 09:34:01.705","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569483","2020-02-24 09:34:02.041","-7719152320957202765","","10.0.75.122","NO","Vestland","Loddefjord","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","True","False","False"
"1569484","2020-02-24 09:34:03.273","-4324475583306591935","","10.3.217.144","PL","Lesser Poland","Plaza","501065","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Falkon/3.0.1 Chrome/69.0.3497.17.19.128 Safari/537.36","Chrome 69.0.3497.17.19","Chrome OS 5978.98.0","desktop","False","False","False"
"1569485","2020-02-24 09:34:03.393","-4324475583306591935","","37.191.194.225","NO","Oslo County","Oslo","57963","Mozilla/5.0  (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.58.122 Safari/537.36","Chrome 72.0.3626.58","Windows XP","desktop","False","False","False"
"1569486","2020-02-24 09:34:03.443","-646654277537255586","","10.0.77.130","NO","Møre og Romsdal","Ålesund","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569487","2020-02-24 09:34:03.527","4928620109411281738","","84.234.198.126","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1569488","2020-02-24 09:34:05.051","-4324475583306591935","","170.39.77.164","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.5","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","False","False","False"
"1569489","2020-02-24 09:34:05.882","-4324475583306591935","","66.69.242.112","US","Texas","Austin","11427","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.117 Mobile Safari/537.36 variation/109770","Chrome Mobile 81.0.4044.1934","Android 6.0.99","mobile","False","False","False"
"1569490","2020-02-24 09:34:06.009","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569491","2020-02-24 09:34:06.225","6893456236238434377","","10.3.153.103","NO","-","-","500025","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569492","2020-02-24 09:34:06.795","2833244400884491096","","45.236.245.47","PY","Departamento de Canindeyu","Salto del Guaira","266805","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1569493","2020-02-24 09:34:07.518","-842366785427230859","","84.234.162.255","NO","Nordland","Trofors","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36,gzip(gfe,gzip(gfe variation/151440","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1569494","2020-02-24 09:34:07.562","1507233576407581034","","146.120.169.130","UA","Ternopil Oblast","Monastyryska","43309","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.91 Mobile Safari/537.36,gzip(gfe,gzip(gfe variation/151338","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
"1569495","2020-02-24 09:34:07.660","7568227103828808042","","10.1.39.90","NO","Oslo County","Oslo","500036","Mozilla/5.0  (X11; CrOS aarch64 13099.30.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.97 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 13099.30.0","desktop","True","False","False"
"1569496","2020-02-24 09:34:08.754","-4324475583306591935","","10.0.114.44","PL","-","-","201637","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/5.0","Chrome Mobile 80.0.3987","iOS 11.2.6","mobile","False","False","False"
"1569497","2020-02-24 09:34:09.116","-409749418300114361","","193.160.36.3","NO","Agder","Nedenes","206993","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.71 Mobile Safari/537.36 variation/151403","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1569498","2020-02-24 09:34:09.830","-1108895905207600013","","66.69.242.112","US","Texas","Austin","11427","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.117 Mobile Safari/537.36 variation/109770","Chrome Mobile 81.0.4044.1934","Android 6.0.99","mobile","True","False","False"
"1569499","2020-02-24 09:34:10.042","-4324475583306591935","","170.39.76.57","US","-","-","393398","Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.162 Mobile Safari/537.36","Chrome Mobile 80.0.3987","Android 5.5.1","mobile","False","False","False"
"1569500","2020-02-24 09:34:10.240","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569501","2020-02-24 09:34:10.326","-5123702792727852123","","66.68.100.103","US","Texas","Floresville","11427","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.42 Mobile Safari/537.36 variation/23858","Chrome Mobile 81.0.4044","Android 2.2","mobile","True","False","False"
"1569502","2020-02-24 09:34:11.414","-4027587059299477644","","92.221.144.104","NO","Rogaland","Bryne","29695","Mozilla/5.0  (Linux; U; Android 2.2.1; en-us; Nexus One Build/FRG83) AppleWebKit/605.1.15 (KHTML, like Gecko Chrome/69.0.3497.71 Mobile Safari/604.1","Chrome Mobile WebView 69.0.3497","Android 2.2.1","mobile","False","False","False"
"1569503","2020-02-24 09:34:13.091","-2638066323822148279","","80.203.57.191","NO","Viken","Moss","15659","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","True","False","False"
"1569504","2020-02-24 09:34:15.000","3228435576765244833","","92.220.210.253","NO","Vestland","Bergen","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1569505","2020-02-24 09:34:16.375","-8088627007890773039","","109.247.205.0","NO","Rogaland","Tananger","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","True","False","False"
"1569506","2020-02-24 09:34:17.994","6829455187543247569","","84.234.174.189","NO","Møre og Romsdal","Valderoy","29695","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20150101 Firefox/20.0.0.1618 (Chrome","Firefox 20.0.0.1618","Android 2.2","mobile","True","False","False"
"1569507","2020-02-24 09:34:18.614","-8833176531271833444","","77.87.199.64","UA","-","-","28907","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.138 Mobile Safari/537.36,gzip(gfe,gzip(gfe variation/173386","Chrome Mobile 81.0.4044.1934","iOS 11.2.6","mobile","False","False","False"
"1569508","2020-02-24 09:34:20.315","8547929495809205249","","51.175.30.177","NO","Viken","Rolvsoy","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193395","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1569509","2020-02-24 09:34:20.427","-2748355580455611033","","92.220.10.27","NO","Vestland","Bergen","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569510","2020-02-24 09:34:21.248","1785906631042691036","","84.208.200.100","NO","Rogaland","Stavanger","41164","Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36","Chrome 72.0.3626","Chrome OS 12105.100.0","desktop","True","False","False"
"1569511","2020-02-24 09:34:21.656","-4324475583306591935","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","False","False","False"
"1569512","2020-02-24 09:34:21.695","-118960561459934581","","185.113.56.207","IR","-","-","60627","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1569513","2020-02-24 09:34:22.762","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569514","2020-02-24 09:34:23.481","-9180207805129352520","","109.75.91.241","DE","Saarland","Puettlingen","9063","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1689 (Chrome","Firefox 20.0.0.1689","iOS 14.2.1","mobile","True","False","False"
"1569515","2020-02-24 09:34:24.620","3052494261826685042","","92.220.220.152","NO","Vestland","Bergen","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","True","False","False"
"1569516","2020-02-24 09:34:24.806","5536389699490444844","","10.1.33.62","NO","Oslo County","Oslo","500007","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1569517","2020-02-24 09:34:25.791","4154996099329581406","","10.0.160.77","NO","Viken","Sem","500136","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1569518","2020-02-24 09:34:26.979","210637413262567543","","170.39.77.138","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.96 Mobile Safari/537.36 OPT/2.3 variation/150990","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1569519","2020-02-24 09:34:27.903","1134627296685061860","","23.137.224.241","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","True","False","False"
"1569520","2020-02-24 09:34:28.230","-4324475583306591935","","10.0.166.146","BR","Piaui","Joaquim Pires","500018","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1569521","2020-02-24 09:34:28.431","-4324475583306591935","","74.112.111.118","US","Mississippi","Louin","17253","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1618 variation/37399","Firefox 20.0.0.1618","Android 2.2","mobile","False","False","False"
"1569522","2020-02-24 09:34:28.781","-4324475583306591935","","10.2.126.235","FR","-","-","500160","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8335","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","False","False","False"
"1569523","2020-02-24 09:34:28.852","-3762555355647534630","","46.212.79.166","NO","Viken","Holmsbu","41164","Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.81 Safari/537.36","Chrome 72.0.3626","Chrome OS 13505.73.0","desktop","True","False","False"
"1569524","2020-02-24 09:34:29.072","318976953523258808","","84.209.197.36","NO","Viken","Finstadjordet","41164","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","True","False","False"
"1569525","2020-02-24 09:34:29.701","9190842303609678749","","79.161.229.223","NO","Rogaland","Sandeid","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.202.74 Safari/537.36","Chrome 79.0.3945.192.202","Mac OS X 10.14.6","desktop","True","False","False"
"1569526","2020-02-24 09:34:29.993","-4324475583306591935","","80.203.117.221","NO","Trøndelag","Trondheim","15659","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","False","False","False"
