"index","Login Timestamp","User ID","Round-Trip Time [ms]","IP Address","Country","Region","City","ASN","User Agent String","Browser Name and Version","OS Name and Version","Device Type","Login Successful","Is Attack IP","Is Account Takeover"
"1568538","2020-02-24 09:22:06.687","5090463276895831518","","209.236.117.145","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/5.5","Chrome Mobile 80.0.3987","iOS 14.2.1","mobile","True","True","False"
"1568539","2020-02-24 09:22:07.672","-4324475583306591935","","185.6.148.178","LB","-","-","41956","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.114 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1934","iOS 11.2.6","mobile","False","False","False"
"1568540","2020-02-24 09:22:08.784","9107820386747735330","512.0","84.209.130.118","NO","Oslo County","Oslo","41164","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 OPR/52.1.2254.2411.54298","Opera Mobile 52.1.2254.2411","iOS 7.1","mobile","True","False","False"
"1568541","2020-02-24 09:22:10.402","-4459618876997897859","","81.166.53.88","NO","Rogaland","Haugesund","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568542","2020-02-24 09:22:12.042","-8426982542781206327","552.0","31.169.50.44","NO","Oslo County","Oslo","50304","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193362","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1568543","2020-02-24 09:22:12.539","-4324475583306591935","","91.184.180.126","DE","Rheinland-Pfalz","Kottenheim","9063","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1946.138 Mobile Safari/537.36 PHX/5.3","Chrome Mobile 81.0.4044.1946","Android 2.2","mobile","False","False","False"
"1568544","2020-02-24 09:22:12.820","-4324475583306591935","","84.48.42.35","NO","-","-","15659","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568545","2020-02-24 09:22:14.722","-5878535410268453821","","146.120.168.236","UA","Ternopil Oblast","Monastyryska","43309","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 2.2","mobile","True","False","False"
"1568546","2020-02-24 09:22:16.513","-4324475583306591935","","199.26.84.126","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NPQS26.69-41-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.96 Mobile Safari/537.36","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","False","False","False"
"1568547","2020-02-24 09:22:17.271","-9074521016790620778","","79.161.199.33","NO","Rogaland","Haugesund","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1568548","2020-02-24 09:22:18.776","2501065421077397391","","79.161.70.221","NO","Rogaland","Haugesund","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8337","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","False","False","False"
"1568549","2020-02-24 09:22:19.227","-8837488382489474824","","84.210.35.188","NO","Viken","Greaker","41164","Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.81 Safari/537.36","Chrome 72.0.3626","Chrome OS 13505.73.0","desktop","True","False","False"
"1568550","2020-02-24 09:22:20.568","4593858687721311394","","94.229.84.87","PL","Silesia","Cieszyn","201966","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.202.74 Safari/537.36","Chrome 79.0.3945.192.202","Mac OS X 10.14.6","desktop","False","False","False"
"1568551","2020-02-24 09:22:20.611","9036883557671439626","","212.88.139.127","DE","Saarland","Siersburg","9063","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.96 Mobile Safari/537.36 variation/97294","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","True","False","False"
"1568552","2020-02-24 09:22:23.517","-4324475583306591935","","92.220.35.59","NO","Vestland","Bergen","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568553","2020-02-24 09:22:24.954","-5365654509073837543","","84.48.42.35","NO","-","-","15659","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568554","2020-02-24 09:22:25.207","7551418361778343254","","51.174.85.186","NO","Rogaland","Sola","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 variation/151146","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1568555","2020-02-24 09:22:25.402","-5587336713929878090","","83.243.251.128","NO","Møre og Romsdal","Ålesund","41164","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","True","False","False"
"1568556","2020-02-24 09:22:25.775","-7009570608179171358","","79.160.156.96","NO","Rogaland","Suldalsosen","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","iOS 13.4","mobile","True","False","False"
"1568557","2020-02-24 09:22:27.373","-4324475583306591935","","213.229.127.120","GB","-","-","29550","Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-us) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3 variation/276792","Mobile Safari 5.1","iOS 4.3","mobile","False","False","False"
"1568558","2020-02-24 09:22:27.856","6744331715710323903","","109.247.47.240","NO","Viken","Honefoss","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249076","Firefox 20.0.0.1673","iOS 13.4","mobile","True","False","False"
"1568559","2020-02-24 09:22:29.347","-5686979756779923510","","10.0.77.204","NO","Trøndelag","Gasbakken","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9161","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","True","False","False"
"1568560","2020-02-24 09:22:29.472","1301953600473658272","","209.42.254.235","GB","-","-","63410","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8338","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1568561","2020-02-24 09:22:29.595","-4324475583306591935","","81.167.31.13","NO","Innlandet","Hamar","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1618 variation/248114","Firefox 20.0.0.1618","iOS 13.4","mobile","False","False","False"
"1568562","2020-02-24 09:22:29.910","-4324475583306591935","","10.0.66.44","NO","Oslo County","Oslo","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","False","False","False"
"1568563","2020-02-24 09:22:31.111","214944035807084639","","158.248.230.219","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.0 Safari/537.36 Edg/81.0.416.0","Edge 81.0.416","Mac OS X 10.14.6","desktop","True","False","False"
"1568564","2020-02-24 09:22:31.377","-4257484469607257327","","156.52.19.203","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568565","2020-02-24 09:22:31.505","-187816237762768216","","213.162.248.244","NO","-","-","28824","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568566","2020-02-24 09:22:31.653","-4324475583306591935","","81.167.140.137","NO","Innlandet","Elverum","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","False","False","False"
"1568567","2020-02-24 09:22:31.862","-603492922861805082","","84.234.151.57","NO","Viken","Arnes","29695","Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Chromecast 1.52.251747","desktop","True","False","False"
"1568568","2020-02-24 09:22:31.916","6947972529905834711","","10.0.77.228","NO","Oslo County","Oslo","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568569","2020-02-24 09:22:32.275","-5113826289859951860","","94.102.34.126","NO","Innlandet","Hamar","29492","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568570","2020-02-24 09:22:32.299","3219477097685793220","","92.221.238.121","NO","Agder","Kristiansand","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","False","False","False"
"1568571","2020-02-24 09:22:32.327","-2279288023879313016","","139.164.127.184","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1568572","2020-02-24 09:22:34.337","7162707777064385532","","23.137.225.59","US","-","-","393398","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568573","2020-02-24 09:22:35.081","-4880317562580392868","","10.2.70.95","NO","Viken","As","500011","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1568574","2020-02-24 09:22:35.215","-7773308956047084922","","10.3.235.100","NO","Oslo County","Oslo","500024","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568575","2020-02-24 09:22:35.585","-2424498132387628018","","158.149.138.55","NO","-","-","29492","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568576","2020-02-24 09:22:35.846","4506377142851404272","","46.212.197.129","NO","Viken","Skjetten","41164","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568577","2020-02-24 09:22:36.426","6278591486012947556","","91.90.109.89","NO","-","-","49788","Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.128 Safari/537.36 (Ecosia android@69.0.3497.17.19.128","Chrome 69.0.3497.17.19","Chrome OS 12105.100.0","desktop","True","False","False"
"1568578","2020-02-24 09:22:36.583","-4324475583306591935","","194.135.30.175","AU","-","-","60117","Apache-HttpAsyncClient/4.1.4 (Java/1.8.0_202)","Java 8.0.202","Other ","unknown","False","False","False"
"1568579","2020-02-24 09:22:36.760","-4324475583306591935","","66.248.237.216","US","-","-","393398","Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1)","Snapchat 11.8.1","iOS 14.2.1","mobile","False","True","False"
"1568580","2020-02-24 09:22:37.677","-5445808201492082122","","10.0.73.70","NO","Vestland","Hestenesoyra","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1","Android 2.3.6","iOS 9.0.2","mobile","True","False","False"
"1568581","2020-02-24 09:22:38.098","-4027944609463124194","","89.162.97.145","NO","Nordland","Mo i Rana","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.86.119 Safari/537.36 variation/8247","Chrome 72.0.3626.86","Mac OS X 10.14.6","desktop","True","False","False"
"1568582","2020-02-24 09:22:39.697","-3961032938492314263","","51.174.41.121","BR","-","-","29695","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1979.71 Mobile Safari/537.36,gzip(gfe,gzip(gfe","Chrome Mobile 81.0.4044.1979","Android 2.2","mobile","False","False","False"
"1568583","2020-02-24 09:22:39.933","-4324475583306591935","","170.39.79.205","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.62 Mobile Safari/537.36","Chrome Mobile 81.0.4044","iOS 13.4","mobile","False","False","False"
"1568584","2020-02-24 09:22:40.925","-4324475583306591935","1780.0","80.232.115.74","NO","Oslo County","Oslo","25400","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/248113","Firefox 20.0.0.1618","iOS 13.4","mobile","False","False","False"
"1568585","2020-02-24 09:22:42.435","7601660111950835926","","23.5.59.115","NO","Oslo County","Oslo","41164","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","False","False","False"
"1568586","2020-02-24 09:22:42.686","-6094566204853648874","","80.203.164.201","NO","-","-","15659","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1568587","2020-02-24 09:22:43.009","-4324475583306591935","586.0","109.74.184.235","NO","Oslo County","Oslo","8478","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568588","2020-02-24 09:22:43.774","-4324475583306591935","","10.0.75.135","NO","Oslo County","Oslo","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.67.119 Safari/537.36","Chrome 72.0.3626.67","Mac OS X 10.14.6","desktop","False","False","False"
"1568589","2020-02-24 09:22:45.371","-4324475583306591935","","23.137.224.150","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.106 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 48.0.2564","iOS 11.2.6","mobile","False","False","False"
"1568590","2020-02-24 09:22:45.985","-1907710307534776248","","109.247.100.152","NO","Agder","Flekkefjord","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568591","2020-02-24 09:22:46.750","8083765060254035301","","192.150.250.206","TH","-","-","3836","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36,gzip(gfe,gzip(gfe variation/152693","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
"1568592","2020-02-24 09:22:47.841","-4459618876997897859","","81.166.53.88","NO","Rogaland","Haugesund","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568593","2020-02-24 09:22:48.523","-2054510605899232524","","81.166.162.131","NO","Viken","Mjondalen","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 AlohaBrowser/1.5.0 AlohaBrowser/2.14.1","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
"1568594","2020-02-24 09:22:48.698","2610602352032561269","","51.174.102.175","NO","Rogaland","Bryne","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.991.1005.80 Safari/537.36","Chrome 86.0.4240.991.1005","Mac OS X 10.14.6","desktop","True","False","False"
"1568595","2020-02-24 09:22:48.946","737151625459529877","","81.166.247.37","NO","Rogaland","Vormedal","29695","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/960","Chrome 73.0.3654","Chrome OS 5978.98.0","desktop","False","False","False"
"1568596","2020-02-24 09:22:49.538","-6717313862423149204","","158.248.147.197","BR","-","-","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","True","False","False"
"1568597","2020-02-24 09:22:49.966","1820438443338646604","","70.42.30.161","US","-","-","393544","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/50.0.2661.86 Mobile Safari/537.36 PHX/6.1","Chrome Mobile 50.0.2661","Android 4.1","mobile","False","False","False"
"1568598","2020-02-24 09:22:51.378","-4529559940139115652","","95.169.59.150","NO","Innlandet","Oyer","29492","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/289393","Chrome 73.0.3654","iOS 11.2.6","tablet","False","False","False"
"1568599","2020-02-24 09:22:51.587","8157801905785137634","","109.254.15.219","CZ","-","-","20590","Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36 variation/71565","Chrome Mobile 81.0.4044","Android 5.5.1","mobile","True","False","False"
"1568600","2020-02-24 09:22:51.718","-4324475583306591935","","158.149.99.87","NO","Innlandet","Folldal","29492","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","False","False","False"
"1568601","2020-02-24 09:22:53.340","-4324475583306591935","","176.111.91.233","UA","-","-","51725","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Build/NDQ26.69-64-11; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/78.0.3904.108 Mobile Safari/537.36","Chrome Mobile WebView 78.0.3904","Android 6.0.99","mobile","False","False","False"
"1568602","2020-02-24 09:22:53.634","-4324475583306591935","","10.0.181.184","AR","Cordoba","Santa Eufemia","262582","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14","Chrome 84.0.4147.338.339","Mac OS X 11.6.3","desktop","False","False","False"
"1568603","2020-02-24 09:22:53.968","-4324475583306591935","","176.124.234.14","UA","Ivano-Frankivsk Oblast","Dibrova","51622","Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20081407 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 10.0.99","mobile","False","False","False"
"1568604","2020-02-24 09:22:55.437","-9074521016790620778","","79.161.199.33","NO","Rogaland","Haugesund","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1568605","2020-02-24 09:22:56.187","-2848740857322115516","","77.37.123.60","NO","Troms og Finnmark","Vardø","207464","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1568606","2020-02-24 09:22:57.169","-6886859744441707486","","109.247.38.116","NO","Vestfold og Telemark","Kragero","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1568607","2020-02-24 09:22:58.064","5640042828479115745","","10.3.84.235","IL","-","-","500039","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36 variation/212961","Chrome Mobile 81.0.4044","iOS 13.4","mobile","True","False","False"
"1568608","2020-02-24 09:22:58.134","3687668123200696562","","182.237.9.210","IN","Gujarat","Ahmedabad","45916","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.66 Mobile Safari/537.36 variation/183007","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","False","False","False"
"1568609","2020-02-24 09:22:58.572","-5430161367783197952","","109.203.2.98","NO","Innlandet","Skarnes","29492","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1568610","2020-02-24 09:22:59.455","-4324475583306591935","","80.211.251.223","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 PHX/3.6","Chrome Mobile WebView 85.0.4183","KaiOS 2.5","mobile","False","True","False"
"1568611","2020-02-24 09:22:59.561","-462074831742445034","","170.39.77.115","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/MPJ24.139-48 AppleWebKit/537.36 (KHTML, like Gecko Chrome/49.0.2623.91 Mobile Safari/537.36","Chrome Mobile 49.0.2623","Android 4.1","mobile","True","False","False"
"1568612","2020-02-24 09:22:59.931","6849195026200001793","","87.248.14.30","NO","Innlandet","Hamar","29492","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.68.109 Safari/537.36","Chrome 72.0.3626.68","Mac OS X 10.14.6","desktop","True","False","False"
"1568613","2020-02-24 09:23:00.589","-9074761240877270874","","217.112.91.118","GB","-","-","29550","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Falkon/3.0.1 Chrome/69.0.3497.17.19.128 Safari/537.36","Chrome 69.0.3497.17.19","Chrome OS 5978.98.0","desktop","True","False","False"
"1568614","2020-02-24 09:23:00.950","-2054510605899232524","","81.166.162.131","NO","Viken","Mjondalen","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 AlohaBrowser/1.5.0 AlohaBrowser/2.14.1","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
